3136
18,197,56
18000000000000000000000000000000,197000000000000000000000000000000,56000000000000000000000000000000
23000000000000000000000000000000,179000000000000000000000000000000,121000000000000000000000000000000
24000000000000000000000000000000,159000000000000000000000000000000,83000000000000000000000000000000
26000000000000000000000000000000,214000000000000000000000000000000,198000000000000000000000000000000
27000000000000000000000000000000,144000000000000000000000000000000,126000000000000000000000000000000
58000000000000000000000000000000,164000000000000000000000000000000,149000000000000000000000000000000
61000000000000000000000000000000,188000000000000000000000000000000,139000000000000000000000000000000
64000000000000000000000000000000,128000000000000000000000000000000,231000000000000000000000000000000
65000000000000000000000000000000,67000000000000000000000000000000,205000000000000000000000000000000
91000000000000000000000000000000,223000000000000000000000000000000,94000000000000000000000000000000
94000000000000000000000000000000,145000000000000000000000000000000,234000000000000000000000000000000
94000000000000000000000000000000,237000000000000000000000000000000,114000000000000000000000000000000
150000000000000000000000000000000,194000000000000000000000000000000,192000000000000000000000000000000
158000000000000000000000000000000,295000000000000000000000000000000,175000000000000000000000000000000
255000000000000000000000000000000,271000000000000000000000000000000,296000000000000000000000000000000
1800000000000000000000000000000000,19700000000000000000000000000000000,5600000000000000000000000000000000
2300000000000000000000000000000000,17900000000000000000000000000000000,12100000000000000000000000000000000
2400000000000000000000000000000000,15900000000000000000000000000000000,8300000000000000000000000000000000
2600000000000000000000000000000000,21400000000000000000000000000000000,19800000000000000000000000000000000
2700000000000000000000000000000000,14400000000000000000000000000000000,12600000000000000000000000000000000
5800000000000000000000000000000000,16400000000000000000000000000000000,14900000000000000000000000000000000
6100000000000000000000000000000000,18800000000000000000000000000000000,13900000000000000000000000000000000
6400000000000000000000000000000000,12800000000000000000000000000000000,23100000000000000000000000000000000
6500000000000000000000000000000000,6700000000000000000000000000000000,20500000000000000000000000000000000
9100000000000000000000000000000000,22300000000000000000000000000000000,9400000000000000000000000000000000
9400000000000000000000000000000000,14500000000000000000000000000000000,23400000000000000000000000000000000
9400000000000000000000000000000000,23700000000000000000000000000000000,11400000000000000000000000000000000
15000000000000000000000000000000000,19400000000000000000000000000000000,19200000000000000000000000000000000
15800000000000000000000000000000000,29500000000000000000000000000000000,17500000000000000000000000000000000
25500000000000000000000000000000000,27100000000000000000000000000000000,29600000000000000000000000000000000
180000000000000000000000000000000000,1970000000000000000000000000000000000,560000000000000000000000000000000000
230000000000000000000000000000000000,1790000000000000000000000000000000000,1210000000000000000000000000000000000
240000000000000000000000000000000000,1590000000000000000000000000000000000,830000000000000000000000000000000000
260000000000000000000000000000000000,2140000000000000000000000000000000000,1980000000000000000000000000000000000
270000000000000000000000000000000000,1440000000000000000000000000000000000,1260000000000000000000000000000000000
580000000000000000000000000000000000,1640000000000000000000000000000000000,1490000000000000000000000000000000000
610000000000000000000000000000000000,1880000000000000000000000000000000000,1390000000000000000000000000000000000
640000000000000000000000000000000000,1280000000000000000000000000000000000,2310000000000000000000000000000000000
650000000000000000000000000000000000,670000000000000000000000000000000000,2050000000000000000000000000000000000
910000000000000000000000000000000000,2230000000000000000000000000000000000,940000000000000000000000000000000000
940000000000000000000000000000000000,1450000000000000000000000000000000000,2340000000000000000000000000000000000
940000000000000000000000000000000000,2370000000000000000000000000000000000,1140000000000000000000000000000000000
1500000000000000000000000000000000000,1940000000000000000000000000000000000,1920000000000000000000000000000000000
1580000000000000000000000000000000000,2950000000000000000000000000000000000,1750000000000000000000000000000000000
2550000000000000000000000000000000000,2710000000000000000000000000000000000,2960000000000000000000000000000000000
18000000000000000000000000000000000000,197000000000000000000000000000000000000,56000000000000000000000000000000000000
23000000000000000000000000000000000000,179000000000000000000000000000000000000,121000000000000000000000000000000000000
24000000000000000000000000000000000000,159000000000000000000000000000000000000,83000000000000000000000000000000000000
26000000000000000000000000000000000000,214000000000000000000000000000000000000,198000000000000000000000000000000000000
27000000000000000000000000000000000000,144000000000000000000000000000000000000,126000000000000000000000000000000000000
58000000000000000000000000000000000000,164000000000000000000000000000000000000,149000000000000000000000000000000000000
61000000000000000000000000000000000000,188000000000000000000000000000000000000,139000000000000000000000000000000000000
64000000000000000000000000000000000000,128000000000000000000000000000000000000,231000000000000000000000000000000000000
65000000000000000000000000000000000000,67000000000000000000000000000000000000,205000000000000000000000000000000000000
91000000000000000000000000000000000000,223000000000000000000000000000000000000,94000000000000000000000000000000000000
94000000000000000000000000000000000000,145000000000000000000000000000000000000,234000000000000000000000000000000000000
94000000000000000000000000000000000000,237000000000000000000000000000000000000,114000000000000000000000000000000000000
150000000000000000000000000000000000000,194000000000000000000000000000000000000,192000000000000000000000000000000000000
158000000000000000000000000000000000000,295000000000000000000000000000000000000,175000000000000000000000000000000000000
255000000000000000000000000000000000000,271000000000000000000000000000000000000,296000000000000000000000000000000000000
1800000000000000000000000000000000000000,19700000000000000000000000000000000000000,5600000000000000000000000000000000000000
2300000000000000000000000000000000000000,17900000000000000000000000000000000000000,12100000000000000000000000000000000000000
2400000000000000000000000000000000000000,15900000000000000000000000000000000000000,8300000000000000000000000000000000000000
2600000000000000000000000000000000000000,21400000000000000000000000000000000000000,19800000000000000000000000000000000000000
2700000000000000000000000000000000000000,14400000000000000000000000000000000000000,12600000000000000000000000000000000000000
5800000000000000000000000000000000000000,16400000000000000000000000000000000000000,14900000000000000000000000000000000000000
6100000000000000000000000000000000000000,18800000000000000000000000000000000000000,13900000000000000000000000000000000000000
6400000000000000000000000000000000000000,12800000000000000000000000000000000000000,23100000000000000000000000000000000000000
6500000000000000000000000000000000000000,6700000000000000000000000000000000000000,20500000000000000000000000000000000000000
9100000000000000000000000000000000000000,22300000000000000000000000000000000000000,9400000000000000000000000000000000000000
9400000000000000000000000000000000000000,14500000000000000000000000000000000000000,23400000000000000000000000000000000000000
9400000000000000000000000000000000000000,23700000000000000000000000000000000000000,11400000000000000000000000000000000000000
15000000000000000000000000000000000000000,19400000000000000000000000000000000000000,19200000000000000000000000000000000000000
15800000000000000000000000000000000000000,29500000000000000000000000000000000000000,17500000000000000000000000000000000000000
25500000000000000000000000000000000000000,27100000000000000000000000000000000000000,29600000000000000000000000000000000000000
180000000000000000000000000000000000000000,1970000000000000000000000000000000000000000,560000000000000000000000000000000000000000
230000000000000000000000000000000000000000,1790000000000000000000000000000000000000000,1210000000000000000000000000000000000000000
240000000000000000000000000000000000000000,1590000000000000000000000000000000000000000,830000000000000000000000000000000000000000
260000000000000000000000000000000000000000,2140000000000000000000000000000000000000000,1980000000000000000000000000000000000000000
270000000000000000000000000000000000000000,1440000000000000000000000000000000000000000,1260000000000000000000000000000000000000000
580000000000000000000000000000000000000000,1640000000000000000000000000000000000000000,1490000000000000000000000000000000000000000
610000000000000000000000000000000000000000,1880000000000000000000000000000000000000000,1390000000000000000000000000000000000000000
640000000000000000000000000000000000000000,1280000000000000000000000000000000000000000,2310000000000000000000000000000000000000000
650000000000000000000000000000000000000000,670000000000000000000000000000000000000000,2050000000000000000000000000000000000000000
910000000000000000000000000000000000000000,2230000000000000000000000000000000000000000,940000000000000000000000000000000000000000
940000000000000000000000000000000000000000,1450000000000000000000000000000000000000000,2340000000000000000000000000000000000000000
940000000000000000000000000000000000000000,2370000000000000000000000000000000000000000,1140000000000000000000000000000000000000000
1500000000000000000000000000000000000000000,1940000000000000000000000000000000000000000,1920000000000000000000000000000000000000000
1580000000000000000000000000000000000000000,2950000000000000000000000000000000000000000,1750000000000000000000000000000000000000000
2550000000000000000000000000000000000000000,2710000000000000000000000000000000000000000,2960000000000000000000000000000000000000000
18000000000000000000000000000000000000000000,197000000000000000000000000000000000000000000,56000000000000000000000000000000000000000000
23000000000000000000000000000000000000000000,179000000000000000000000000000000000000000000,121000000000000000000000000000000000000000000
24000000000000000000000000000000000000000000,159000000000000000000000000000000000000000000,83000000000000000000000000000000000000000000
26000000000000000000000000000000000000000000,214000000000000000000000000000000000000000000,198000000000000000000000000000000000000000000
27000000000000000000000000000000000000000000,144000000000000000000000000000000000000000000,126000000000000000000000000000000000000000000
58000000000000000000000000000000000000000000,164000000000000000000000000000000000000000000,149000000000000000000000000000000000000000000
61000000000000000000000000000000000000000000,188000000000000000000000000000000000000000000,139000000000000000000000000000000000000000000
64000000000000000000000000000000000000000000,128000000000000000000000000000000000000000000,231000000000000000000000000000000000000000000
65000000000000000000000000000000000000000000,67000000000000000000000000000000000000000000,205000000000000000000000000000000000000000000
91000000000000000000000000000000000000000000,223000000000000000000000000000000000000000000,94000000000000000000000000000000000000000000
94000000000000000000000000000000000000000000,145000000000000000000000000000000000000000000,234000000000000000000000000000000000000000000
94000000000000000000000000000000000000000000,237000000000000000000000000000000000000000000,114000000000000000000000000000000000000000000
150000000000000000000000000000000000000000000,194000000000000000000000000000000000000000000,192000000000000000000000000000000000000000000
158000000000000000000000000000000000000000000,295000000000000000000000000000000000000000000,175000000000000000000000000000000000000000000
255000000000000000000000000000000000000000000,271000000000000000000000000000000000000000000,296000000000000000000000000000000000000000000
1800000000000000000000000000000000000000000000,19700000000000000000000000000000000000000000000,5600000000000000000000000000000000000000000000
2300000000000000000000000000000000000000000000,17900000000000000000000000000000000000000000000,12100000000000000000000000000000000000000000000
2400000000000000000000000000000000000000000000,15900000000000000000000000000000000000000000000,8300000000000000000000000000000000000000000000
2600000000000000000000000000000000000000000000,21400000000000000000000000000000000000000000000,19800000000000000000000000000000000000000000000
2700000000000000000000000000000000000000000000,14400000000000000000000000000000000000000000000,12600000000000000000000000000000000000000000000
5800000000000000000000000000000000000000000000,16400000000000000000000000000000000000000000000,14900000000000000000000000000000000000000000000
6100000000000000000000000000000000000000000000,18800000000000000000000000000000000000000000000,13900000000000000000000000000000000000000000000
6400000000000000000000000000000000000000000000,12800000000000000000000000000000000000000000000,23100000000000000000000000000000000000000000000
6500000000000000000000000000000000000000000000,6700000000000000000000000000000000000000000000,20500000000000000000000000000000000000000000000
9100000000000000000000000000000000000000000000,22300000000000000000000000000000000000000000000,9400000000000000000000000000000000000000000000
9400000000000000000000000000000000000000000000,14500000000000000000000000000000000000000000000,23400000000000000000000000000000000000000000000
9400000000000000000000000000000000000000000000,23700000000000000000000000000000000000000000000,11400000000000000000000000000000000000000000000
15000000000000000000000000000000000000000000000,19400000000000000000000000000000000000000000000,19200000000000000000000000000000000000000000000
15800000000000000000000000000000000000000000000,29500000000000000000000000000000000000000000000,17500000000000000000000000000000000000000000000
25500000000000000000000000000000000000000000000,27100000000000000000000000000000000000000000000,29600000000000000000000000000000000000000000000
180000000000000000000000000000000000000000000000,1970000000000000000000000000000000000000000000000,560000000000000000000000000000000000000000000000
230000000000000000000000000000000000000000000000,1790000000000000000000000000000000000000000000000,1210000000000000000000000000000000000000000000000
240000000000000000000000000000000000000000000000,1590000000000000000000000000000000000000000000000,830000000000000000000000000000000000000000000000
260000000000000000000000000000000000000000000000,2140000000000000000000000000000000000000000000000,1980000000000000000000000000000000000000000000000
270000000000000000000000000000000000000000000000,1440000000000000000000000000000000000000000000000,1260000000000000000000000000000000000000000000000
580000000000000000000000000000000000000000000000,1640000000000000000000000000000000000000000000000,1490000000000000000000000000000000000000000000000
610000000000000000000000000000000000000000000000,1880000000000000000000000000000000000000000000000,1390000000000000000000000000000000000000000000000
640000000000000000000000000000000000000000000000,1280000000000000000000000000000000000000000000000,2310000000000000000000000000000000000000000000000
650000000000000000000000000000000000000000000000,670000000000000000000000000000000000000000000000,2050000000000000000000000000000000000000000000000
910000000000000000000000000000000000000000000000,2230000000000000000000000000000000000000000000000,940000000000000000000000000000000000000000000000
940000000000000000000000000000000000000000000000,1450000000000000000000000000000000000000000000000,2340000000000000000000000000000000000000000000000
940000000000000000000000000000000000000000000000,2370000000000000000000000000000000000000000000000,1140000000000000000000000000000000000000000000000
1500000000000000000000000000000000000000000000000,1940000000000000000000000000000000000000000000000,1920000000000000000000000000000000000000000000000
1580000000000000000000000000000000000000000000000,2950000000000000000000000000000000000000000000000,1750000000000000000000000000000000000000000000000
2550000000000000000000000000000000000000000000000,2710000000000000000000000000000000000000000000000,2960000000000000000000000000000000000000000000000
18000000000000000000000000000000000000000000000000,197000000000000000000000000000000000000000000000000,56000000000000000000000000000000000000000000000000
23000000000000000000000000000000000000000000000000,179000000000000000000000000000000000000000000000000,121000000000000000000000000000000000000000000000000
24000000000000000000000000000000000000000000000000,159000000000000000000000000000000000000000000000000,83000000000000000000000000000000000000000000000000
26000000000000000000000000000000000000000000000000,214000000000000000000000000000000000000000000000000,198000000000000000000000000000000000000000000000000
27000000000000000000000000000000000000000000000000,144000000000000000000000000000000000000000000000000,126000000000000000000000000000000000000000000000000
58000000000000000000000000000000000000000000000000,164000000000000000000000000000000000000000000000000,149000000000000000000000000000000000000000000000000
61000000000000000000000000000000000000000000000000,188000000000000000000000000000000000000000000000000,139000000000000000000000000000000000000000000000000
64000000000000000000000000000000000000000000000000,128000000000000000000000000000000000000000000000000,231000000000000000000000000000000000000000000000000
65000000000000000000000000000000000000000000000000,67000000000000000000000000000000000000000000000000,205000000000000000000000000000000000000000000000000
91000000000000000000000000000000000000000000000000,223000000000000000000000000000000000000000000000000,94000000000000000000000000000000000000000000000000
94000000000000000000000000000000000000000000000000,145000000000000000000000000000000000000000000000000,234000000000000000000000000000000000000000000000000
94000000000000000000000000000000000000000000000000,237000000000000000000000000000000000000000000000000,114000000000000000000000000000000000000000000000000
150000000000000000000000000000000000000000000000000,194000000000000000000000000000000000000000000000000,192000000000000000000000000000000000000000000000000
158000000000000000000000000000000000000000000000000,295000000000000000000000000000000000000000000000000,175000000000000000000000000000000000000000000000000
255000000000000000000000000000000000000000000000000,271000000000000000000000000000000000000000000000000,296000000000000000000000000000000000000000000000000
1800000000000000000000000000000000000000000000000000,19700000000000000000000000000000000000000000000000000,5600000000000000000000000000000000000000000000000000
2300000000000000000000000000000000000000000000000000,17900000000000000000000000000000000000000000000000000,12100000000000000000000000000000000000000000000000000
2400000000000000000000000000000000000000000000000000,15900000000000000000000000000000000000000000000000000,8300000000000000000000000000000000000000000000000000
2600000000000000000000000000000000000000000000000000,21400000000000000000000000000000000000000000000000000,19800000000000000000000000000000000000000000000000000
2700000000000000000000000000000000000000000000000000,14400000000000000000000000000000000000000000000000000,12600000000000000000000000000000000000000000000000000
5800000000000000000000000000000000000000000000000000,16400000000000000000000000000000000000000000000000000,14900000000000000000000000000000000000000000000000000
6100000000000000000000000000000000000000000000000000,18800000000000000000000000000000000000000000000000000,13900000000000000000000000000000000000000000000000000
6400000000000000000000000000000000000000000000000000,12800000000000000000000000000000000000000000000000000,23100000000000000000000000000000000000000000000000000
6500000000000000000000000000000000000000000000000000,6700000000000000000000000000000000000000000000000000,20500000000000000000000000000000000000000000000000000
9100000000000000000000000000000000000000000000000000,22300000000000000000000000000000000000000000000000000,9400000000000000000000000000000000000000000000000000
9400000000000000000000000000000000000000000000000000,14500000000000000000000000000000000000000000000000000,23400000000000000000000000000000000000000000000000000
9400000000000000000000000000000000000000000000000000,23700000000000000000000000000000000000000000000000000,11400000000000000000000000000000000000000000000000000
15000000000000000000000000000000000000000000000000000,19400000000000000000000000000000000000000000000000000,19200000000000000000000000000000000000000000000000000
15800000000000000000000000000000000000000000000000000,29500000000000000000000000000000000000000000000000000,17500000000000000000000000000000000000000000000000000
25500000000000000000000000000000000000000000000000000,27100000000000000000000000000000000000000000000000000,29600000000000000000000000000000000000000000000000000
180000000000000000000000000000000000000000000000000000,1970000000000000000000000000000000000000000000000000000,560000000000000000000000000000000000000000000000000000
230000000000000000000000000000000000000000000000000000,1790000000000000000000000000000000000000000000000000000,1210000000000000000000000000000000000000000000000000000
240000000000000000000000000000000000000000000000000000,1590000000000000000000000000000000000000000000000000000,830000000000000000000000000000000000000000000000000000
260000000000000000000000000000000000000000000000000000,2140000000000000000000000000000000000000000000000000000,1980000000000000000000000000000000000000000000000000000
270000000000000000000000000000000000000000000000000000,1440000000000000000000000000000000000000000000000000000,1260000000000000000000000000000000000000000000000000000
580000000000000000000000000000000000000000000000000000,1640000000000000000000000000000000000000000000000000000,1490000000000000000000000000000000000000000000000000000
610000000000000000000000000000000000000000000000000000,1880000000000000000000000000000000000000000000000000000,1390000000000000000000000000000000000000000000000000000
640000000000000000000000000000000000000000000000000000,1280000000000000000000000000000000000000000000000000000,2310000000000000000000000000000000000000000000000000000
650000000000000000000000000000000000000000000000000000,670000000000000000000000000000000000000000000000000000,2050000000000000000000000000000000000000000000000000000
910000000000000000000000000000000000000000000000000000,2230000000000000000000000000000000000000000000000000000,940000000000000000000000000000000000000000000000000000
940000000000000000000000000000000000000000000000000000,1450000000000000000000000000000000000000000000000000000,2340000000000000000000000000000000000000000000000000000
940000000000000000000000000000000000000000000000000000,2370000000000000000000000000000000000000000000000000000,1140000000000000000000000000000000000000000000000000000
1500000000000000000000000000000000000000000000000000000,1940000000000000000000000000000000000000000000000000000,1920000000000000000000000000000000000000000000000000000
1580000000000000000000000000000000000000000000000000000,2950000000000000000000000000000000000000000000000000000,1750000000000000000000000000000000000000000000000000000
2550000000000000000000000000000000000000000000000000000,2710000000000000000000000000000000000000000000000000000,2960000000000000000000000000000000000000000000000000000
18000000000000000000000000000000000000000000000000000000,197000000000000000000000000000000000000000000000000000000,56000000000000000000000000000000000000000000000000000000
23000000000000000000000000000000000000000000000000000000,179000000000000000000000000000000000000000000000000000000,121000000000000000000000000000000000000000000000000000000
24000000000000000000000000000000000000000000000000000000,159000000000000000000000000000000000000000000000000000000,83000000000000000000000000000000000000000000000000000000
26000000000000000000000000000000000000000000000000000000,214000000000000000000000000000000000000000000000000000000,198000000000000000000000000000000000000000000000000000000
27000000000000000000000000000000000000000000000000000000,144000000000000000000000000000000000000000000000000000000,126000000000000000000000000000000000000000000000000000000
58000000000000000000000000000000000000000000000000000000,164000000000000000000000000000000000000000000000000000000,149000000000000000000000000000000000000000000000000000000
61000000000000000000000000000000000000000000000000000000,188000000000000000000000000000000000000000000000000000000,139000000000000000000000000000000000000000000000000000000
64000000000000000000000000000000000000000000000000000000,128000000000000000000000000000000000000000000000000000000,231000000000000000000000000000000000000000000000000000000
65000000000000000000000000000000000000000000000000000000,67000000000000000000000000000000000000000000000000000000,205000000000000000000000000000000000000000000000000000000
91000000000000000000000000000000000000000000000000000000,223000000000000000000000000000000000000000000000000000000,94000000000000000000000000000000000000000000000000000000
94000000000000000000000000000000000000000000000000000000,145000000000000000000000000000000000000000000000000000000,234000000000000000000000000000000000000000000000000000000
94000000000000000000000000000000000000000000000000000000,237000000000000000000000000000000000000000000000000000000,114000000000000000000000000000000000000000000000000000000
